PetID,resnet_prob_class_0,resnet_prob_class_1,resnet_prob_class_2,resnet_prob_class_3,resnet_prob_class_4
1fb9fdf7f,0.014498876,0.21973683,0.33718497,0.34410945,0.08446984
e914bdd82,0.031839456,0.5165136,0.30766064,0.108363695,0.03562265
15b5da7f8,0.0020674283,0.07505635,0.20012017,0.20663306,0.516123
e0f46aa3e,0.0031323766,0.064001925,0.18689255,0.21474487,0.53122836
6fc1c066e,0.05675573,0.27440286,0.25335947,0.16944247,0.24603945
fe4b30cfb,0.0324497,0.4127032,0.23987086,0.20382008,0.11115619
a9fdc3e4a,0.042896904,0.25010183,0.27563038,0.21684588,0.21452497
3013d9169,0.011751092,0.18048151,0.2777666,0.22103891,0.308962
3edf44325,0.012011464,0.5231489,0.24402522,0.16709228,0.05372211
0b4ac75e9,0.008811126,0.1845514,0.21831498,0.26278514,0.3255373
e4deffd71,0.013581013,0.13433479,0.27820668,0.2250198,0.34885773
321c14446,0.024092842,0.35373405,0.4357417,0.1277591,0.058672376
058d37dda,0.027557896,0.40493572,0.20498088,0.15190326,0.21062216
0a8ee7520,0.029506162,0.30490765,0.38838932,0.17980501,0.097391844
e1f08c5b2,0.0018819359,0.035435203,0.1032463,0.104711264,0.7547253
b0d54f76e,0.027512405,0.24082077,0.42736408,0.22022326,0.0840795
c538efa0b,0.06858583,0.42983264,0.24049,0.1550038,0.10608774
5a60de180,0.005754835,0.3047976,0.27770448,0.31219065,0.09955245
2f50d46b2,0.015414104,0.18784924,0.36439884,0.18612666,0.2462111
9d1b799e7,0.02486837,0.09633047,0.23617437,0.2443039,0.3983229
9a053dbe6,0.045172893,0.41035202,0.33451247,0.15046671,0.05949596
d99c980a9,0.0052627623,0.0701197,0.1446131,0.1398502,0.64015424
fd48a560c,0.024691071,0.2892453,0.2679429,0.32004023,0.098080486
487abc5e1,0.021560404,0.28627318,0.29508215,0.2574662,0.13961805
32918fcdf,0.0049877064,0.07144357,0.10954994,0.1477949,0.6662238
b810732ac,0.03733941,0.42094326,0.33383894,0.14171094,0.06616741
9c0ddccc8,0.013799829,0.28288195,0.26194185,0.19397055,0.24740586
41e4cc1de,0.014859342,0.19352025,0.4085898,0.25159815,0.13143244
81c442177,0.005528296,0.08850205,0.17341234,0.13236742,0.60018986
93e53882d,0.036851637,0.4229177,0.27291736,0.19849774,0.06881557
1c9a2baf6,0.03998366,0.32254148,0.21868448,0.24646226,0.1723281
5c810c552,0.0038121825,0.07304507,0.17756663,0.20159847,0.5439776
3b0ae25f0,0.068027385,0.26069522,0.30731654,0.1885798,0.17538105
08428917f,0.075536415,0.36583513,0.2836897,0.1628327,0.11210608
076a67405,0.00850183,0.113726884,0.1224805,0.14825305,0.6070377
ef30ade75,0.01796082,0.20396583,0.38192722,0.24222331,0.15392284
a54497b9a,0.0068618506,0.09134163,0.1186705,0.171384,0.611742
836b6e6f3,0.00024882142,0.0061340616,0.029312348,0.04143074,0.922874
798fae45f,0.0083305705,0.117756695,0.4010219,0.34631035,0.12658043
0025a8313,0.02989406,0.29679137,0.35695687,0.15510905,0.16124865
dc20a0cea,0.022713143,0.2945255,0.43823925,0.2045829,0.039939225
590a78f0d,0.0075792754,0.10530638,0.1538104,0.29820046,0.43510345
af28491d1,0.01947266,0.15780944,0.33760375,0.27973884,0.20537533
72519f841,0.018951328,0.33869413,0.38972625,0.18728776,0.06534049
a7f58a6e4,0.015204411,0.31164002,0.28109682,0.19193155,0.20012718
2f7fd8400,0.06873559,0.2750073,0.27266917,0.19156535,0.1920226
1663d062c,0.048632856,0.35605326,0.30260894,0.15271984,0.13998513
b533529a6,0.021091796,0.2475761,0.32853222,0.33182213,0.07097773
6cafa50dd,0.03840034,0.28359368,0.24134636,0.20690605,0.22975363
bdfe6125d,0.0047068456,0.13593856,0.19320159,0.34423378,0.32191917
570fdcc4d,0.00069301267,0.021570122,0.04609777,0.11112255,0.8205165
24ea0569a,0.06639395,0.3440009,0.2879943,0.17228745,0.12932344
06daf9c05,0.014645585,0.053067382,0.14925388,0.21416101,0.56887215
32ef0472e,0.029858451,0.43695965,0.25604394,0.20816724,0.068970755
fc32d375d,0.02905445,0.4011266,0.30538535,0.18546328,0.07897039
356a9cf88,0.07349265,0.33603945,0.26295614,0.18510604,0.14240576
9a2f44ddf,0.01780895,0.20750846,0.30405653,0.26740116,0.20322496
bb8795c8d,0.052484844,0.31788093,0.27701846,0.19257,0.16004574
c86e1aab2,0.025312455,0.3181023,0.31438214,0.17057633,0.17162684
919a7dd34,0.018358085,0.37224475,0.30079955,0.20913222,0.099465385
582c02d86,0.006312525,0.103123724,0.24310881,0.25810912,0.38934574
021b0b7bd,0.0722746,0.34834504,0.23932923,0.19800717,0.1420439
842528c2a,0.015396772,0.31094813,0.37118503,0.19993965,0.10253039
2e1853b79,0.015046038,0.12281684,0.36730763,0.25647822,0.23835126
b1db8335c,0.044480857,0.39235622,0.28367227,0.14288706,0.1366036
b28633b1c,0.012056012,0.1869197,0.22367093,0.21519771,0.3621557
283ce4b9b,0.021880098,0.4007226,0.31036904,0.16292177,0.10410655
578880eb3,0.012649687,0.09563267,0.19344828,0.23220342,0.46606594
a25c1fe02,0.018064048,0.21540238,0.27361777,0.2461761,0.24673972
249112486,0.0055923187,0.14923725,0.30083296,0.23311645,0.31122097
dd3856456,0.050433207,0.22816448,0.20645311,0.22695653,0.28799263
d3b4f29f8,0.051744483,0.36069706,0.26320943,0.16847406,0.15587497
992170cac,0.01921028,0.19495185,0.23567384,0.31004244,0.24012159
7adb5f44c,0.02993598,0.2489842,0.2399876,0.23108202,0.2500102
a437cc78c,0.050495367,0.40123433,0.28683376,0.14440346,0.11703305
2ffddd303,0.05769306,0.27436674,0.23468387,0.1865009,0.2467554
bca099371,0.003478465,0.121784724,0.2757111,0.17829952,0.42072615
dd38f7a48,0.03640167,0.47873652,0.25720498,0.119136825,0.10852003
332ae5ab2,0.014312237,0.24791397,0.3296948,0.19490212,0.2131769
d147c39fb,0.052067578,0.23699988,0.2591804,0.18498857,0.26676357
ecba83b43,0.014833486,0.23770209,0.2672389,0.29724994,0.18297562
222afe2dd,0.036129262,0.20536736,0.24805339,0.1389942,0.37145585
8d6f10684,0.04117148,0.35503766,0.29282868,0.14440793,0.1665543
a6396a580,0.04240063,0.2905562,0.2387152,0.19455403,0.23377399
8140d2734,0.040191278,0.24998865,0.28153625,0.2639585,0.16432533
619d6fdf8,0.023444602,0.27724704,0.2638034,0.24995577,0.18554921
c84e9ae78,0.022517033,0.17533463,0.22897515,0.26226,0.31091318
3bb5061e6,0.09354145,0.29843527,0.2541245,0.15398675,0.199912
ebd78e1d4,0.011990485,0.100081846,0.3066374,0.2673575,0.3139328
c7cb34ee2,0.011273958,0.18740448,0.37537917,0.16202146,0.263921
ebf5e5e77,0.018651389,0.19142245,0.35253945,0.15983656,0.27755013
a2a6b4117,0.03496336,0.26696792,0.27769393,0.14454857,0.27582625
4d649e887,0.016687585,0.09403609,0.16837859,0.20656492,0.5143328
1c7a27088,0.022996517,0.24174075,0.2579239,0.31515703,0.16218184
360dcecb1,0.023703545,0.44195476,0.27751127,0.15213677,0.10469364
5eb355cea,0.0009959606,0.04215466,0.24073969,0.22184685,0.49426287
a37c82165,0.009344399,0.15924512,0.30751193,0.34583464,0.17806394
09807c555,0.0017717615,0.028849496,0.08549376,0.08059226,0.80329275
8534310cc,0.028540853,0.2201848,0.28606883,0.21110457,0.2541009
b10e7605a,0.03767271,0.39124137,0.16185161,0.16858625,0.24064806
e0764fb9a,0.024682555,0.26785827,0.30110386,0.2316294,0.1747259
5ca7a1543,0.042586707,0.30432484,0.29149345,0.20502421,0.15657078
360215e23,0.024036102,0.30780002,0.3349814,0.24657029,0.08661218
49c8a0216,0.015622085,0.10523562,0.22778445,0.25412413,0.39723378
c92cdf20c,0.03447526,0.36154774,0.3040767,0.15845452,0.14144579
1ff11cef6,0.05119597,0.3051481,0.20808181,0.1890448,0.24652934
0038234c6,0.007168495,0.2207072,0.26472738,0.20266259,0.30473426
5698c00e2,0.057666935,0.32856655,0.23090367,0.19426121,0.18860164
d680ddf5d,0.008940022,0.30321077,0.31954756,0.22024989,0.14805174
33cabff1a,0.0021461982,0.09177643,0.3449431,0.15560876,0.40552542
b3185d954,0.00882832,0.30015156,0.24738802,0.28594226,0.15768987
a7e623e5a,0.04485721,0.4785958,0.27214703,0.15092716,0.053472813
41e4574a6,0.04968121,0.29430103,0.24785216,0.22726822,0.18089738
9664bcecb,0.005371777,0.06626342,0.16976081,0.32329747,0.43530655
80b25cc78,0.054851677,0.30446684,0.23548473,0.19542445,0.20977229
168f1c6e9,0.0018322511,0.036793794,0.09245909,0.2727737,0.5961411
e01638894,0.04874069,0.20608383,0.3340349,0.29715514,0.11398547
ed390241b,0.010372727,0.27943152,0.47656804,0.19489902,0.03872873
f376f922e,0.03565107,0.2815185,0.29430532,0.2564321,0.13209301
5353b2283,0.036038674,0.29315844,0.3659819,0.1750477,0.12977323
ec553a900,0.048454043,0.32803932,0.30601418,0.1603646,0.15712784
e0ee00f9a,0.03644055,0.32895717,0.24823943,0.22484201,0.1615208
a3853c992,0.05373315,0.33157727,0.29940253,0.20048845,0.11479863
2edd45e56,0.00920887,0.2765541,0.34999153,0.19967861,0.16456681
ab083aa2a,0.02914842,0.23659468,0.32825696,0.2042123,0.20178768
1d1f2ed1b,0.031687733,0.28762293,0.24515344,0.18155254,0.25398332
6ea6cde88,0.03492518,0.4218805,0.28985146,0.17351212,0.07983078
52602ec39,0.041699987,0.21756338,0.24775703,0.23551449,0.25746506
1e115d8ff,0.019153887,0.15879185,0.30721134,0.24396282,0.2708801
6e50b52c9,0.0113273095,0.14173391,0.3360317,0.22073528,0.29017183
e66d0c392,0.018161718,0.16634984,0.35370702,0.25477085,0.2070106
4b1f93aac,0.02869254,0.18134212,0.35964885,0.18655063,0.24376592
2177b28d2,0.02292591,0.19558507,0.2348008,0.30058417,0.24610406
b859b9fa0,0.023553029,0.2905536,0.3320155,0.22668402,0.12719387
c4a2fd15a,0.03979774,0.16152681,0.39394242,0.31364217,0.091090865
8dfc9cc69,0.021332733,0.13757972,0.23320359,0.2822685,0.32561544
21847129b,0.015768701,0.22214209,0.41923016,0.2883502,0.054508768
467faacc0,0.058556613,0.24963419,0.278039,0.17213494,0.24163519
25079d00a,0.024056736,0.17285825,0.23900741,0.15977325,0.40430433
5a5ec1a49,0.058743745,0.27702966,0.26507622,0.18789822,0.21125211
306989556,0.040204767,0.2880821,0.3590705,0.15675034,0.15589231
7c5a912a5,0.018755672,0.12900968,0.24709165,0.30941653,0.2957265
904b74dde,0.118638635,0.3879547,0.24266803,0.14158095,0.109157614
2e65d72c2,0.04784042,0.43519798,0.34821695,0.1247471,0.043997552
57d8f9bdb,0.09002783,0.33185804,0.24935964,0.15269437,0.17606011
24e2e049e,0.00926459,0.12966466,0.3217032,0.2876546,0.2517129
286afff7c,0.014429642,0.37362933,0.2869081,0.16541936,0.15961358
ee4cb45ea,0.019388495,0.49716797,0.27627295,0.1613582,0.045812324
70f92bae8,0.0011336259,0.019818028,0.08954475,0.13137862,0.7581249
60b9421cc,0.0006533271,0.037431426,0.1530089,0.27379218,0.5351142
b586e1ea4,0.0024651308,0.035781704,0.088523865,0.20675084,0.6664784
5b4a22c83,0.042120986,0.2929353,0.29081613,0.22732216,0.14680544
5701c7885,0.051856525,0.324997,0.22281934,0.16443191,0.23589519
d7185ffc1,0.00053243997,0.039330088,0.088542,0.15162209,0.7199734
7bb118200,0.07230308,0.38061723,0.2889807,0.16400318,0.09409581
35b51bb28,0.0027927144,0.08455665,0.14268321,0.17095718,0.5990103
d476272d7,0.004377735,0.054728303,0.17902035,0.22042663,0.541447
5c716a537,0.04537373,0.29046983,0.28647995,0.18869269,0.18898381
1d4adbcc2,0.0116858445,0.16574185,0.41584396,0.27738488,0.12934351
fea00b643,0.042857103,0.33597314,0.20546073,0.15579484,0.25991416
d58c146d6,0.02036129,0.19016813,0.26958132,0.2597851,0.26010415
9ad6f6fae,0.008559366,0.25977165,0.42431185,0.24879645,0.058560643
1f4378ff6,0.021658631,0.29203874,0.2669418,0.24544264,0.1739182
3796a0068,0.055362444,0.15768483,0.30940893,0.19223487,0.28530896
7a25c5a12,0.038692117,0.5774183,0.22890294,0.08346665,0.07151996
6e60043fe,0.04888435,0.3197246,0.21091981,0.18900432,0.23146689
66c28f55b,0.065394305,0.26153463,0.21796207,0.20958298,0.24552597
d0e762abd,0.023302805,0.15681185,0.36965626,0.24874528,0.20148377
cfd87918e,0.0072585577,0.089984715,0.18415076,0.31444216,0.40416375
b60e920db,0.008349304,0.08723711,0.28046048,0.21884711,0.405106
5ffd4e822,0.020872293,0.27977642,0.42937726,0.23258059,0.03739348
148686ce8,0.02636316,0.19762878,0.21176302,0.18502107,0.37922397
f8204bf7c,0.013247536,0.119630605,0.20566139,0.14919052,0.51227
3a5b2eb43,0.057767022,0.57308894,0.22977878,0.09820225,0.041162997
9d3d3b938,0.008857615,0.074552976,0.20077957,0.359389,0.35642081
17fb33fc8,0.043939535,0.28595412,0.25612637,0.2151633,0.1988167
bca8b44ae,0.01066343,0.27317777,0.25638825,0.30072847,0.15904212
00904fc2c,0.05141238,0.29517144,0.26610062,0.19781844,0.18949716
0ede86b28,0.0057680504,0.09168807,0.49225742,0.28043702,0.12984936
a8057f0a8,0.021410745,0.110595815,0.1573882,0.28324464,0.4273606
1a5e5d34c,0.036503777,0.22174698,0.25726885,0.20994918,0.2745312
3fa341801,0.022890905,0.33384922,0.3142922,0.20774041,0.12122731
d080818c3,0.013024964,0.3128348,0.33237556,0.17406474,0.1676999
98bb9d9dc,0.04757567,0.32646742,0.25585294,0.19471534,0.17538854
58711512b,0.03815746,0.2814891,0.35858682,0.15982613,0.16194043
358517d09,0.0010231496,0.17310734,0.44191426,0.3260003,0.05795493
0f3fd67e2,0.0013141019,0.39259693,0.46637413,0.13135135,0.008363494
1555b08c9,0.004697436,0.13520049,0.36868227,0.292509,0.19891083
1929d8aea,0.027222067,0.24960978,0.27323171,0.18218586,0.2677506
236824e39,0.06644087,0.36143366,0.28373814,0.13205159,0.15633568
c943ed53a,0.049622804,0.26216653,0.21766506,0.2067153,0.26383033
506bacb46,0.0028882297,0.053901702,0.17556247,0.24367125,0.5239763
7075c1306,0.021653498,0.24379955,0.19145532,0.21112578,0.33196583
f569b3a29,0.0046864343,0.0812952,0.30511305,0.24525835,0.36364692
1927c2ed2,0.06364027,0.36478242,0.2545954,0.14245535,0.17452659
e24b153bb,0.0064306376,0.15977809,0.3080817,0.3702559,0.15545368
468cec390,0.028075812,0.17654559,0.30708244,0.26096094,0.22733526
97cd20357,0.026535846,0.2710788,0.4388773,0.16088714,0.10262093
f393a9d26,0.008166896,0.17306954,0.14496805,0.1522614,0.52153414
0b4a33baa,0.016336797,0.12761958,0.16492186,0.22474986,0.46637195
7df257784,0.030397922,0.24797446,0.35706478,0.19215837,0.17240445
9d9197e7e,0.030878328,0.33095118,0.3079548,0.21248768,0.117728025
186779691,0.042131223,0.18104416,0.23773816,0.19789691,0.34118962
65dd20146,0.0950174,0.44513017,0.27426645,0.12308695,0.06249899
b97569bc9,0.037431754,0.3025948,0.3091922,0.15216088,0.19862036
3cc6084ca,0.025975918,0.23339765,0.2524335,0.1353724,0.3528206
6da753c92,0.05788278,0.37912172,0.31460914,0.1653851,0.08300126
9fb186834,0.0293713,0.26765096,0.20839955,0.3373584,0.15721974
1303e86df,0.008161688,0.28418761,0.3974307,0.2378466,0.0723734
aaeb4781c,0.014887692,0.42855194,0.25973606,0.24678977,0.050034586
9d08c85ef,0.039814495,0.20087081,0.2995256,0.15756589,0.3022232
854b2bc3b,0.042903334,0.174452,0.24004284,0.1685137,0.37408814
ae1362961,0.08260578,0.20866956,0.2547484,0.22001612,0.23396015
ef1d7c2a1,0.027394347,0.11205269,0.2918999,0.2732519,0.29540116
b1f5f19fa,0.060638044,0.48664084,0.27147153,0.13625823,0.044991255
71297d780,0.020322755,0.19923519,0.27324805,0.2547587,0.25243536
c96423707,0.007849328,0.32648754,0.35066873,0.21954986,0.095444545
1c411730a,0.04443637,0.41500792,0.28364107,0.13956742,0.11734721
1d4d75d35,0.052107256,0.25803396,0.33786604,0.20065717,0.15133561
c00b7ba5d,0.024590427,0.13543418,0.33673376,0.18922935,0.31401226
4555f9273,0.051541116,0.61406296,0.22341692,0.08449291,0.026486069
bf6dedb55,0.010376233,0.31558156,0.30516908,0.2644182,0.10445491
0822db812,0.021772563,0.15635021,0.25133312,0.15292354,0.4176206
59bedbb97,0.012528535,0.12076599,0.29552114,0.25998294,0.3112014
2614882d1,0.011234056,0.1459199,0.26856518,0.25053626,0.32374462
8364bf2eb,0.012471896,0.1599715,0.26336116,0.15512727,0.4090682
5fdd708f3,0.054202046,0.29638076,0.26611978,0.19482796,0.1884695
f4e2b49f5,0.008493475,0.0692975,0.17892094,0.18235923,0.56092876
9c1ec9939,0.030785067,0.503729,0.2802491,0.12684594,0.05839089
ab9dd85b2,0.0051760054,0.061848775,0.16980319,0.35200897,0.41116297
00e50c7a7,0.059681483,0.31967917,0.24796781,0.17478375,0.19788778
042b1e55f,0.040687706,0.2009115,0.35862905,0.19035646,0.20941524
8044a4f7e,0.0038183217,0.053232618,0.10603997,0.17733866,0.65957046
4bce78644,0.02839343,0.19746035,0.19649349,0.19487599,0.3827767
24dfcc985,0.006148933,0.112033285,0.21711184,0.24343608,0.42126983
bd8224d08,0.021811182,0.19995959,0.3003952,0.3478137,0.1300204
e32f5a36f,0.0011655975,0.024670698,0.09365354,0.16328825,0.717222
89a41673f,0.077720925,0.44975325,0.2938948,0.10837798,0.070253074
5267f524a,0.020234741,0.32250783,0.33364218,0.2510259,0.07258942
4552e7972,0.041427325,0.41718453,0.25288704,0.21297213,0.07552892
acdf99f98,0.0007535009,0.02112426,0.056021374,0.11209754,0.8100034
6ae92889d,0.003894657,0.05500781,0.19110778,0.15599185,0.59399796
98567db2f,0.056907848,0.30079034,0.32220727,0.1947292,0.12536533
dde8ffd00,0.04460396,0.29996786,0.27069503,0.15493436,0.22979876
439f040ed,0.0128749665,0.14063501,0.22758786,0.22990565,0.3889965
0e28a90f6,0.008904537,0.18632524,0.47974116,0.20325369,0.121775396
933da53ee,0.0135228215,0.13594499,0.26727656,0.27314466,0.31011096
01ac09f2a,0.025192833,0.27609262,0.35826045,0.16999368,0.17046039
5781e566b,0.08472436,0.44261047,0.2973251,0.10984205,0.065498
c45a57747,0.0017293289,0.03900768,0.08889793,0.2861271,0.584238
8a3efc6c4,0.031764165,0.12767646,0.24898246,0.1507251,0.44085184
1b4690d1f,0.010192714,0.1544895,0.2726145,0.20571932,0.35698402
a4221001f,0.022143645,0.23129837,0.35025346,0.26181298,0.13449153
ea2ad17c5,0.040679183,0.43940955,0.31561396,0.13891502,0.06538233
c213bcac3,0.0039930856,0.14564684,0.1705276,0.13520183,0.54463065
38470b3c1,0.025247216,0.3216029,0.20916843,0.2219301,0.22205131
e4f117930,0.03739377,0.19371629,0.28086382,0.2823555,0.20567061
658e4415a,0.05147522,0.3374135,0.22982588,0.17919143,0.20209393
6f0cb510a,0.02044427,0.21286876,0.22391412,0.2052861,0.33748677
3480a9d2e,0.02914754,0.26995417,0.39537823,0.20959519,0.09592492
dd5275a60,0.044105,0.34881106,0.3202274,0.14399023,0.1428663
73c4d95a2,0.0057411417,0.078827284,0.1674225,0.3320518,0.41595715
43ad546c7,0.08036914,0.2040593,0.23990934,0.19706328,0.2785989
248c027cb,0.01328846,0.19603042,0.23590322,0.3837861,0.17099182
c1917c88e,0.054363754,0.41164875,0.2627389,0.15229452,0.118954115
9468e2ed1,0.057587508,0.5236883,0.27114716,0.097664855,0.04991211
dff390828,0.043473896,0.54421926,0.27751574,0.08481924,0.04997185
234a5a54c,0.010042025,0.16883409,0.34507054,0.26615623,0.2098971
aba03a4c5,0.03046612,0.35857818,0.28022942,0.22765943,0.10306684
da80c8aa2,0.05740062,0.20083366,0.2831331,0.18591848,0.27271414
ced0659f2,0.00424561,0.06324919,0.18380263,0.2142947,0.53440785
f5bcc82f8,0.02771458,0.30143547,0.3740024,0.15387307,0.14297451
c0604b559,0.030492458,0.3311613,0.2781203,0.16316569,0.19706024
6ea2ddaf2,0.037192922,0.26018485,0.29984322,0.22694206,0.17583698
a9be5c4ab,0.04345809,0.4111354,0.2790868,0.15372014,0.11259953
8b2d9c8f5,0.03598897,0.20330475,0.24248692,0.1392345,0.3789849
06634513c,0.030389562,0.40219367,0.29766923,0.13973224,0.13001533
0defc5386,0.047993522,0.3840152,0.2670364,0.16310619,0.1378487
6ebcc7756,0.020597128,0.27298993,0.34654608,0.2711881,0.088678725
573f877f8,0.02575278,0.29062358,0.31489748,0.24310198,0.12562415
9e3d235d8,0.025861597,0.35196424,0.21458165,0.19386806,0.21372445
46dea66ea,0.06369408,0.22853334,0.27796116,0.17974345,0.25006795
5fd83540b,0.012570361,0.1501681,0.22619972,0.16764714,0.4434147
838b5c426,0.0006928518,0.019532565,0.057794344,0.06065437,0.8613258
b7cb6e33e,0.020201577,0.38299537,0.33096376,0.1935415,0.07229783
cdc958646,0.017668206,0.3376137,0.44937572,0.15236509,0.042977188
87c19915b,0.03902014,0.22618246,0.34607896,0.1881258,0.20059259
290c3cd9e,0.056618277,0.48854598,0.27286902,0.13157003,0.050396636
cff0d8c7b,0.015598187,0.21787998,0.2798133,0.2956227,0.1910858
affeb8b58,0.042067185,0.46676952,0.25534132,0.15543829,0.0803837
3ad53090d,0.0036289007,0.098103896,0.20771231,0.17561716,0.51493776
d9fe690c2,0.010206402,0.22285987,0.24421267,0.15948321,0.3632378
b12fb6709,0.017914502,0.15817377,0.22823973,0.2134564,0.3822156
72e24597c,0.02073971,0.20806201,0.2582989,0.2575946,0.2553048
a6992bbc5,0.075372614,0.3680061,0.2698124,0.15673392,0.13007501
83f13202e,0.001721337,0.042542588,0.080079414,0.077565126,0.7980916
87a37261b,0.051503886,0.37014174,0.24932027,0.22229879,0.10673534
43bae1c6d,0.028922336,0.29198056,0.2958005,0.20363879,0.17965776
c3ae3e118,0.062159304,0.38559988,0.29642394,0.17100146,0.084815346
cfae2101c,0.0043493146,0.07267121,0.18681315,0.24667434,0.4894919
d072a58e5,0.01789084,0.25210002,0.33866304,0.23771125,0.15363482
cdd50f583,0.025412584,0.35900688,0.38416582,0.17948078,0.05193387
a97a37056,0.0070297695,0.23650174,0.47342712,0.15732117,0.12572017
9d8e820b0,0.034125887,0.2563075,0.3113973,0.22866715,0.16950214
e7e23bfbf,0.039284084,0.3696619,0.29913744,0.20340686,0.08850974
f69176873,0.0045575383,0.12575744,0.1420713,0.32646942,0.40114433
e0ad66343,0.009422844,0.137094,0.24124517,0.17236182,0.4398761
